ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0016053	organic acid biosynthetic process	46	7	LINF_050015100,LINF_140010000,LINF_140012900,LINF_140013000,LINF_230007900,LINF_240023800,LINF_290021300,	15.2	3.14	3.6	0.00606106543136	0.235551752858	1.0
GO:0006796	phosphate-containing compound metabolic process	404	31	LINF_020006200,LINF_070015200,LINF_080013800,LINF_090010100,LINF_110016000,LINF_150015500,LINF_170007300,LINF_180007900,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_250012200,LINF_290020900,LINF_300040500,LINF_310038000,LINF_320018600,LINF_330028600,LINF_340026700,LINF_350028500,LINF_350032700,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360030600,LINF_360054700,LINF_360054800,	7.7	1.58	1.73	0.0061786783025	0.235551752858	1.0
GO:0012501	programmed cell death	3	2	LINF_280034400,LINF_350020800,	66.7	13.77	39.63	0.00678172033181	0.235551752858	1.0
GO:0015746	citrate transport	3	2	LINF_110012200,LINF_110012300,	66.7	13.77	39.63	0.00678172033181	0.235551752858	1.0
GO:0006842	tricarboxylic acid transport	3	2	LINF_110012200,LINF_110012300,	66.7	13.77	39.63	0.00678172033181	0.235551752858	1.0
GO:0006793	phosphorus metabolic process	410	31	LINF_020006200,LINF_070015200,LINF_080013800,LINF_090010100,LINF_110016000,LINF_150015500,LINF_170007300,LINF_180007900,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_250012200,LINF_290020900,LINF_300040500,LINF_310038000,LINF_320018600,LINF_330028600,LINF_340026700,LINF_350028500,LINF_350032700,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360030600,LINF_360054700,LINF_360054800,	7.6	1.56	1.7	0.00763878264392	0.248737859843	1.0
GO:0006520	cellular amino acid metabolic process	74	9	LINF_050015100,LINF_140010000,LINF_220021600,LINF_230007900,LINF_230008300,LINF_260021100,LINF_290021300,LINF_360046900,LINF_360047000,	12.2	2.51	2.79	0.00885368176753	0.271339305934	1.0
GO:0006546	glycine catabolic process	4	2	LINF_360046900,LINF_360047000,	50.0	10.33	19.81	0.0131308570764	0.323445185896	1.0
GO:0008219	cell death	4	2	LINF_280034400,LINF_350020800,	50.0	10.33	19.81	0.0131308570764	0.323445185896	1.0
GO:0042026	protein refolding	4	2	LINF_360027100,LINF_360027200,	50.0	10.33	19.81	0.0131308570764	0.323445185896	1.0
GO:0006694	steroid biosynthetic process	11	3	LINF_330013700,LINF_360031200,LINF_360031300,	27.3	5.63	7.45	0.0138513442763	0.323445185896	1.0
GO:0008202	steroid metabolic process	12	3	LINF_330013700,LINF_360031200,LINF_360031300,	25.0	5.16	6.62	0.017818575728	0.323445185896	1.0
GO:0050793	regulation of developmental process	5	2	LINF_110012200,LINF_110012300,	40.0	8.26	13.2	0.021189595019	0.323445185896	1.0
GO:0042398	cellular modified amino acid biosynthetic process	5	2	LINF_140015200,LINF_360033900,	40.0	8.26	13.2	0.021189595019	0.323445185896	1.0
GO:0009266	response to temperature stimulus	13	3	LINF_110012200,LINF_110012300,LINF_350015100,	23.1	4.77	5.96	0.0223511028325	0.323445185896	1.0
GO:0055085	transmembrane transport	192	16	LINF_020008000,LINF_110012200,LINF_130017100,LINF_150015400,LINF_180020600,LINF_180020700,LINF_180020800,LINF_180021000,LINF_290011200,LINF_310012900,LINF_310032200,LINF_330008300,LINF_340016200,LINF_340025700,LINF_360010400,LINF_360012300,	8.3	1.72	1.84	0.0227156105248	0.323445185896	1.0
GO:1901607	alpha-amino acid biosynthetic process	23	4	LINF_050015100,LINF_140010000,LINF_230007900,LINF_290021300,	17.4	3.59	4.19	0.0229509797501	0.323445185896	1.0
GO:0008652	cellular amino acid biosynthetic process	23	4	LINF_050015100,LINF_140010000,LINF_230007900,LINF_290021300,	17.4	3.59	4.19	0.0229509797501	0.323445185896	1.0
GO:1901564	organonitrogen compound metabolic process	982	60	LINF_010011200,LINF_020006200,LINF_050015100,LINF_070015200,LINF_080013800,LINF_090010100,LINF_090011900,LINF_090019000,LINF_110011900,LINF_110012000,LINF_140010000,LINF_140015200,LINF_150015500,LINF_180007900,LINF_180011700,LINF_190010800,LINF_190018400,LINF_210018200,LINF_210018300,LINF_220010400,LINF_220021600,LINF_230007900,LINF_230008300,LINF_250012200,LINF_250014900,LINF_260021100,LINF_270010200,LINF_290021300,LINF_300011800,LINF_300011900,LINF_300012000,LINF_300036800,LINF_300040500,LINF_310009900,LINF_320018200,LINF_320018600,LINF_330028600,LINF_340026700,LINF_340033900,LINF_350016600,LINF_350020800,LINF_350024100,LINF_350026800,LINF_350028500,LINF_350055600,LINF_350055900,LINF_350057500,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360030600,LINF_360033900,LINF_360038900,LINF_360041100,LINF_360046900,LINF_360047000,LINF_360054700,LINF_360054800,	6.1	1.26	1.37	0.0255878364801	0.323445185896	1.0
GO:1901606	alpha-amino acid catabolic process	14	3	LINF_260021100,LINF_360046900,LINF_360047000,	21.4	4.43	5.42	0.0274509620299	0.323445185896	1.0
GO:0048017	inositol lipid-mediated signaling	6	2	LINF_020006200,LINF_290020900,	33.3	6.88	9.9	0.0307788781268	0.323445185896	1.0
GO:0048015	phosphatidylinositol-mediated signaling	6	2	LINF_020006200,LINF_290020900,	33.3	6.88	9.9	0.0307788781268	0.323445185896	1.0
GO:0006544	glycine metabolic process	6	2	LINF_360046900,LINF_360047000,	33.3	6.88	9.9	0.0307788781268	0.323445185896	1.0
GO:0046942	carboxylic acid transport	6	2	LINF_110012200,LINF_110012300,	33.3	6.88	9.9	0.0307788781268	0.323445185896	1.0
GO:0009071	serine family amino acid catabolic process	6	2	LINF_360046900,LINF_360047000,	33.3	6.88	9.9	0.0307788781268	0.323445185896	1.0
GO:0044281	small molecule metabolic process	266	20	LINF_050015100,LINF_110016000,LINF_140010000,LINF_140012900,LINF_140013000,LINF_170007300,LINF_180007900,LINF_220021600,LINF_230007900,LINF_230008300,LINF_240023800,LINF_260021100,LINF_290021300,LINF_310038000,LINF_350026800,LINF_350032700,LINF_360018400,LINF_360030600,LINF_360046900,LINF_360047000,	7.5	1.55	1.65	0.0316064792172	0.323445185896	1.0
GO:0009063	cellular amino acid catabolic process	15	3	LINF_260021100,LINF_360046900,LINF_360047000,	20.0	4.13	4.96	0.0331155400853	0.323445185896	1.0
GO:0044283	small molecule biosynthetic process	78	8	LINF_050015100,LINF_110016000,LINF_140010000,LINF_140012900,LINF_140013000,LINF_230007900,LINF_240023800,LINF_290021300,	10.3	2.12	2.29	0.0337997199754	0.323445185896	1.0
GO:0044282	small molecule catabolic process	26	4	LINF_260021100,LINF_310038000,LINF_360046900,LINF_360047000,	15.4	3.18	3.62	0.034618706704	0.323445185896	1.0
GO:0016054	organic acid catabolic process	16	3	LINF_260021100,LINF_360046900,LINF_360047000,	18.8	3.87	4.58	0.0393381638303	0.323445185896	1.0
GO:0046395	carboxylic acid catabolic process	16	3	LINF_260021100,LINF_360046900,LINF_360047000,	18.8	3.87	4.58	0.0393381638303	0.323445185896	1.0
GO:0140352	export from cell	16	3	LINF_180020600,LINF_180020700,LINF_180020800,	18.8	3.87	4.58	0.0393381638303	0.323445185896	1.0
GO:0006464	cellular protein modification process	394	27	LINF_020006200,LINF_070015200,LINF_080013800,LINF_090010100,LINF_150015500,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_250012200,LINF_250014900,LINF_300040500,LINF_320018200,LINF_320018600,LINF_330028600,LINF_340026700,LINF_350016600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360038900,LINF_360054700,LINF_360054800,	6.9	1.42	1.5	0.0393710840135	0.323445185896	1.0
GO:0036211	protein modification process	394	27	LINF_020006200,LINF_070015200,LINF_080013800,LINF_090010100,LINF_150015500,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_250012200,LINF_250014900,LINF_300040500,LINF_320018200,LINF_320018600,LINF_330028600,LINF_340026700,LINF_350016600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360038900,LINF_360054700,LINF_360054800,	6.9	1.42	1.5	0.0393710840135	0.323445185896	1.0
GO:0032787	monocarboxylic acid metabolic process	53	6	LINF_110016000,LINF_140012900,LINF_140013000,LINF_240023800,LINF_360018400,LINF_360030600,	11.3	2.34	2.55	0.0414186992431	0.323445185896	1.0
GO:0070887	cellular response to chemical stimulus	7	2	LINF_340011100,LINF_350020800,	28.6	5.9	7.92	0.0417328584679	0.323445185896	1.0
GO:0061640	cytoskeleton-dependent cytokinesis	7	2	LINF_320022100,LINF_360012800,	28.6	5.9	7.92	0.0417328584679	0.323445185896	1.0
GO:0044262	cellular carbohydrate metabolic process	7	2	LINF_310038000,LINF_350032700,	28.6	5.9	7.92	0.0417328584679	0.323445185896	1.0
GO:0000281	mitotic cytokinesis	7	2	LINF_320022100,LINF_360012800,	28.6	5.9	7.92	0.0417328584679	0.323445185896	1.0
GO:0006534	cysteine metabolic process	7	2	LINF_050015100,LINF_140010000,	28.6	5.9	7.92	0.0417328584679	0.323445185896	1.0
GO:0043558	regulation of translational initiation in response to stress	1	1	LINF_340026700,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0001306	age-dependent response to oxidative stress	1	1	LINF_260021100,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0006113	fermentation	1	1	LINF_160006800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0006146	adenine catabolic process	1	1	LINF_350026800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0006419	alanyl-tRNA aminoacylation	1	1	LINF_220021600,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0006915	apoptotic process	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0097193	intrinsic apoptotic signaling pathway	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0097190	apoptotic signaling pathway	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0080135	regulation of cellular response to stress	1	1	LINF_340026700,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0071266	'de novo' L-methionine biosynthetic process	1	1	LINF_140010000,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0007096	regulation of exit from mitosis	1	1	LINF_090010100,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0070301	cellular response to hydrogen peroxide	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0043555	regulation of translation in response to stress	1	1	LINF_340026700,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0007568	aging	1	1	LINF_260021100,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	1	1	LINF_340026700,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0010999	regulation of eIF2 alpha phosphorylation by heme	1	1	LINF_340026700,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0016540	protein autoprocessing	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0046835	carbohydrate phosphorylation	1	1	LINF_350032700,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0019343	cysteine biosynthetic process via cystathionine	1	1	LINF_050015100,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0019499	cyanide metabolic process	1	1	LINF_050015100,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0046083	adenine metabolic process	1	1	LINF_350026800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0034614	cellular response to reactive oxygen species	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0036473	cell death in response to oxidative stress	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0042542	response to hydrogen peroxide	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0043461	proton-transporting ATP synthase complex assembly	1	1	LINF_180008500,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:0007571	age-dependent general metabolic decline	1	1	LINF_260021100,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
GO:1901701	cellular response to oxygen-containing compound	1	1	LINF_350020800,	100.0	20.65	inf	0.04842365547	0.323445185896	1.0
