ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0006810	transport	440	24	LINF_020008000,LINF_100008900,LINF_110018150,LINF_110018350,LINF_110018700,LINF_280006400,LINF_280025700,LINF_280025800,LINF_310039500,LINF_310039600,LINF_320041600,LINF_330027100,LINF_330032500,LINF_340039100,LINF_350041200,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	5.5	2.38	2.87	3.9046560944e-05	0.000674317706335	0.00804359155447
GO:0051234	establishment of localization	441	24	LINF_020008000,LINF_100008900,LINF_110018150,LINF_110018350,LINF_110018700,LINF_280006400,LINF_280025700,LINF_280025800,LINF_310039500,LINF_310039600,LINF_320041600,LINF_330027100,LINF_330032500,LINF_340039100,LINF_350041200,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	5.4	2.38	2.86	4.05299349026e-05	0.000674317706335	0.00834916658994
GO:0042127	regulation of cell population proliferation	4	3	LINF_350027300,LINF_350027400,LINF_350027500,	75.0	32.79	131.69	4.58274169354e-05	0.000674317706335	0.0094404478887
GO:0008643	carbohydrate transport	4	3	LINF_360072800,LINF_360073200,LINF_360073600,	75.0	32.79	131.69	4.58274169354e-05	0.000674317706335	0.0094404478887
GO:0009100	glycoprotein metabolic process	32	6	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_260014900,	18.8	8.2	10.36	6.97797300283e-05	0.000958308292389	0.0143746243858
GO:0051179	localization	462	24	LINF_020008000,LINF_100008900,LINF_110018150,LINF_110018350,LINF_110018700,LINF_280006400,LINF_280025700,LINF_280025800,LINF_310039500,LINF_310039600,LINF_320041600,LINF_330027100,LINF_330032500,LINF_340039100,LINF_350041200,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	5.2	2.27	2.71	8.60771574952e-05	0.00110824340275	0.017731894444
GO:0006882	cellular zinc ion homeostasis	2	2	LINF_280025700,LINF_280025800,	100.0	43.72	inf	0.000518542766572	0.00508665761494	0.106819809914
GO:0015750	pentose transmembrane transport	2	2	LINF_360072800,LINF_360073200,	100.0	43.72	inf	0.000518542766572	0.00508665761494	0.106819809914
GO:0055069	zinc ion homeostasis	2	2	LINF_280025700,LINF_280025800,	100.0	43.72	inf	0.000518542766572	0.00508665761494	0.106819809914
GO:0032053	ciliary basal body organization	2	2	LINF_350027400,LINF_350027500,	100.0	43.72	inf	0.000518542766572	0.00508665761494	0.106819809914
GO:0015752	D-ribose transmembrane transport	2	2	LINF_360072800,LINF_360073200,	100.0	43.72	inf	0.000518542766572	0.00508665761494	0.106819809914
GO:0043413	macromolecule glycosylation	31	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	16.1	7.05	8.56	0.000604443530966	0.00518814030745	0.124515367379
GO:0006486	protein glycosylation	31	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	16.1	7.05	8.56	0.000604443530966	0.00518814030745	0.124515367379
GO:0009101	glycoprotein biosynthetic process	31	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	16.1	7.05	8.56	0.000604443530966	0.00518814030745	0.124515367379
GO:0070085	glycosylation	32	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	15.6	6.83	8.24	0.000703455345955	0.00579647205067	0.144911801267
GO:0019538	protein metabolic process	814	32	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090011900,LINF_210014200,LINF_210018200,LINF_210018300,LINF_250014900,LINF_250021300,LINF_260014900,LINF_270010000,LINF_270011100,LINF_300011800,LINF_300011900,LINF_300012000,LINF_310019900,LINF_340033900,LINF_350029400,LINF_360015100,LINF_360015200,LINF_360041100,	3.9	1.72	2.05	0.000948584055618	0.00751570444066	0.195408315457
GO:0046916	cellular transition metal ion homeostasis	4	2	LINF_280025700,LINF_280025800,	50.0	21.86	43.49	0.00301882340095	0.0215322474768	0.621877620595
GO:0055076	transition metal ion homeostasis	4	2	LINF_280025700,LINF_280025800,	50.0	21.86	43.49	0.00301882340095	0.0215322474768	0.621877620595
GO:0030001	metal ion transport	27	4	LINF_280025700,LINF_280025800,LINF_310039500,LINF_310039600,	14.8	6.48	7.67	0.00303123872247	0.0215322474768	0.624435176828
GO:0031023	microtubule organizing center organization	5	2	LINF_350027400,LINF_350027500,	40.0	17.49	28.98	0.00495626768008	0.0340330380699	1.0
GO:0072503	cellular divalent inorganic cation homeostasis	7	2	LINF_280025700,LINF_280025800,	28.6	12.49	17.38	0.0101005631273	0.0668721156852	1.0
GO:1901564	organonitrogen compound metabolic process	982	33	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090011900,LINF_210014200,LINF_210018200,LINF_210018300,LINF_250014900,LINF_250021300,LINF_260014900,LINF_270010000,LINF_270011100,LINF_300011800,LINF_300011900,LINF_300012000,LINF_310019900,LINF_340033900,LINF_350029400,LINF_360015100,LINF_360015200,LINF_360030300,LINF_360041100,	3.4	1.47	1.69	0.0103879014657	0.0668721156852	1.0
GO:0016482	cytosolic transport	8	2	LINF_320041600,LINF_330032500,	25.0	10.93	14.48	0.0132674560455	0.0828210892535	1.0
GO:0048522	positive regulation of cellular process	24	3	LINF_350027300,LINF_350027400,LINF_350027500,	12.5	5.47	6.24	0.0166164309278	0.0930272555476	1.0
GO:0072507	divalent inorganic cation homeostasis	9	2	LINF_280025700,LINF_280025800,	22.2	9.72	12.41	0.0168053371862	0.0930272555476	1.0
GO:0030003	cellular cation homeostasis	9	2	LINF_280025700,LINF_280025800,	22.2	9.72	12.41	0.0168053371862	0.0930272555476	1.0
GO:0006875	cellular metal ion homeostasis	9	2	LINF_280025700,LINF_280025800,	22.2	9.72	12.41	0.0168053371862	0.0930272555476	1.0
GO:0009987	cellular process	2208	62	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_020008000,LINF_040007600,LINF_090006400,LINF_110018150,LINF_110018350,LINF_110018700,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_180009900,LINF_210014200,LINF_210018200,LINF_210018300,LINF_250014900,LINF_260014900,LINF_280006400,LINF_280013100,LINF_280025700,LINF_280025800,LINF_300011800,LINF_300011900,LINF_300012000,LINF_300034800,LINF_310019900,LINF_310039500,LINF_310039600,LINF_320041600,LINF_330010500,LINF_330027100,LINF_330032500,LINF_340033900,LINF_350027400,LINF_350027500,LINF_350029400,LINF_350041200,LINF_360015100,LINF_360015200,LINF_360030300,LINF_360041100,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	2.8	1.23	1.53	0.0171603675282	0.0930272555476	1.0
GO:0006869	lipid transport	10	2	LINF_330027100,LINF_340039100,	20.0	8.74	10.86	0.0206958926364	0.103984241051	1.0
GO:0010876	lipid localization	10	2	LINF_330027100,LINF_340039100,	20.0	8.74	10.86	0.0206958926364	0.103984241051	1.0
GO:0006873	cellular ion homeostasis	10	2	LINF_280025700,LINF_280025800,	20.0	8.74	10.86	0.0206958926364	0.103984241051	1.0
GO:0006812	cation transport	70	5	LINF_100008900,LINF_280025700,LINF_280025800,LINF_310039500,LINF_310039600,	7.1	3.12	3.39	0.0213020616736	0.104481540589	1.0
GO:0006491	N-glycan processing	1	1	LINF_260014900,	100.0	43.72	inf	0.0228724500306	0.104704993473	1.0
GO:0006895	Golgi to endosome transport	1	1	LINF_320041600,	100.0	43.72	inf	0.0228724500306	0.104704993473	1.0
GO:0015805	S-adenosyl-L-methionine transport	1	1	LINF_100008900,	100.0	43.72	inf	0.0228724500306	0.104704993473	1.0
GO:0055065	metal ion homeostasis	11	2	LINF_280025700,LINF_280025800,	18.2	7.95	9.65	0.02492143913	0.111604705669	1.0
GO:0055082	cellular chemical homeostasis	12	2	LINF_280025700,LINF_280025800,	16.7	7.29	8.68	0.0294649051998	0.126453551483	1.0
GO:0098771	inorganic ion homeostasis	12	2	LINF_280025700,LINF_280025800,	16.7	7.29	8.68	0.0294649051998	0.126453551483	1.0
GO:0055080	cation homeostasis	13	2	LINF_280025700,LINF_280025800,	15.4	6.73	7.89	0.0343098128503	0.144241254024	1.0
GO:0050801	ion homeostasis	14	2	LINF_280025700,LINF_280025800,	14.3	6.25	7.23	0.0394402597383	0.162493870122	1.0
GO:0015695	organic cation transport	2	1	LINF_100008900,	50.0	21.86	43.1	0.0452263572948	0.175785464202	1.0
GO:0072348	sulfur compound transport	2	1	LINF_100008900,	50.0	21.86	43.1	0.0452263572948	0.175785464202	1.0
GO:0015908	fatty acid transport	2	1	LINF_330027100,	50.0	21.86	43.1	0.0452263572948	0.175785464202	1.0
